baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000010818.11	7384.72206506147	-0.205058948247952	0.0528099132507704	-3.88296317159658	0.000103191202314537	0.000403640724711326	HIVEP2	3097
ENSG00000011007.13	13615.7556352782	0.139233806953592	0.0373500999366214	3.72780279543709	0.000193156423638564	0.000727173021442389	ELOA	6924
ENSG00000011009.12	6237.65857618768	-0.137067952155264	0.0457015550790081	-2.99919667762514	0.00270692505534434	0.00838345330785275	LYPLA2	11313
ENSG00000011021.23	4332.53571770735	-0.5222009332307	0.0469734825544276	-11.1169303367199	1.0378154463998e-28	2.71402623052229e-27	CLCN6	1185
ENSG00000011028.14	229.990824744773	2.77202547332295	0.172381594986846	16.0807508106331	3.4813402335077e-58	4.01792909532917e-56	MRC2	9902
ENSG00000011105.14	3740.27467372326	0.2158666309205	0.0477574878003635	4.52005833771802	6.18225930403481e-06	2.83647534476011e-05	TSPAN9	10867
ENSG00000011114.15	7642.1767244213	-0.115110780929433	0.0525320800273386	-2.19124734580331	0.0284338981095148	0.0687057347938268	BTBD7	55727
ENSG00000011143.19	5338.25467950577	-0.442178495687102	0.0435317715953661	-10.1576039633124	3.06516498217637e-24	6.0409051762779e-23	MKS1	54903
ENSG00000011258.16	11257.0603717727	-0.414263159971844	0.0378505983221995	-10.9446925104187	7.04563865034726e-28	1.74894000053104e-26	MBTD1	54799
ENSG00000011260.14	10403.218223953	-0.525704334419253	0.0399395141655245	-13.1625119985319	1.44210303740384e-39	6.68217136309332e-38	UTP18	51096
ENSG00000011275.19	10041.511618027	-0.0894720274297873	0.0392071545161784	-2.28203317822689	0.0224873815133221	0.0560428551069462	RNF216	54476
ENSG00000011295.16	4958.84540741967	-0.162699297238579	0.0432896908995756	-3.75838436028597	0.000171014042770512	0.000649521094806714	TTC19	54902
ENSG00000011304.22	60869.1898954386	-0.270376323974793	0.033991318420008	-7.95427587226636	1.80182234690088e-15	1.93229080870149e-14	PTBP1	5725
ENSG00000011332.22	1675.20348576826	0.15768951952088	0.0613245415947875	2.57139336748476	0.0101290202721262	0.0277036132760829	DPF1	8193
ENSG00000011347.10	127.153328161088	2.11624756982875	0.21235207805485	9.96574928398925	2.15244647155524e-23	3.96245251858937e-22	SYT7	9066
ENSG00000011376.12	11277.5448239062	-0.644189687964041	0.0392414466487254	-16.4160535092038	1.46810307673836e-60	1.94567203098074e-58	LARS2	23395
ENSG00000011405.14	18567.9343693863	-0.171840759729305	0.0484234679601177	-3.54870823937755	0.000387125762214924	0.0013939825540866	PIK3C2A	5286
ENSG00000011422.12	488.096476221095	-0.282444329130732	0.102819917969742	-2.74698068922649	0.00601466757334696	0.0173335260012506	PLAUR	5329
ENSG00000011426.11	7910.20255804053	0.111579575473718	0.0443921446582326	2.51349819506919	0.0119540389623145	0.0321567452158176	ANLN	54443
ENSG00000011454.18	4476.9159828465	-0.172672953365712	0.044141005503601	-3.91184911616084	9.15921315242735e-05	0.000361251840817743	RABGAP1	23637
ENSG00000011485.15	13860.3544389406	-0.290061757321992	0.0364636776750337	-7.95481355191427	1.79401470755323e-15	1.92491931417298e-14	PPP5C	5536
ENSG00000011523.15	7873.25110078042	0.25220808630336	0.037780303226641	6.67565013415546	2.46138536355785e-11	1.9294423562907e-10	CEP68	23177
ENSG00000011566.15	9544.34332433036	0.254242870304159	0.0404957598440385	6.278259039547	3.42385138057235e-10	2.41842365921774e-09	MAP4K3	8491
ENSG00000011638.11	782.513844144694	0.499513379686567	0.0802282777515871	6.22615109890834	4.78033062180228e-10	3.32845950262934e-09	LDAF1	57146
ENSG00000011677.13	1531.84115017562	-0.811546832131968	0.06142522095676	-13.2119481133532	7.48615487283929e-40	3.52627207767763e-38	GABRA3	2556
ENSG00000012061.17	6428.50233317032	-0.481016961163964	0.0434892923452379	-11.0605837718727	1.94825341351017e-28	5.03183501357205e-27	ERCC1	2067
ENSG00000012174.12	10675.1262986009	-0.367656377647603	0.0376804510198523	-9.75721807188297	1.71803258987227e-22	2.99358803974568e-21	MBTPS2	51360
ENSG00000012211.13	2035.22791974262	0.120454113948038	0.0599210492733369	2.0102136963352	0.0444085764256872	0.100920369459145	PRICKLE3	4007
ENSG00000012232.10	9896.18530383697	-0.248078404280785	0.0370273036140782	-6.69987765964312	2.0859410113691e-11	1.64461751985357e-10	EXTL3	2137
ENSG00000012660.14	15229.927970349	0.0919780643506744	0.0413887370813163	2.2222969541198	0.0262632438631217	0.0641245494384744	ELOVL5	60481
ENSG00000012963.15	6651.10841738593	-0.184106818880716	0.0442246597065038	-4.16299006261525	3.14107042933289e-05	0.000131746358881916	UBR7	55148
ENSG00000012983.12	8842.72495073247	-0.324422152924371	0.0433907031043082	-7.47676644336652	7.61736159301482e-14	7.21308563562594e-13	MAP4K5	11183
ENSG00000013016.16	4469.1665434682	0.117895128512818	0.0452812469258425	2.6036193019573	0.00922451569149474	0.0254849551526262	EHD3	30845
ENSG00000013275.8	11215.7542085728	-0.440066836500331	0.0457709119038469	-9.61455252245794	6.94104911088648e-22	1.15660731508362e-20	PSMC4	5704
ENSG00000013288.9	6416.31361351643	0.230180876903456	0.0388974002761553	5.91764167448897	3.26590511395921e-09	2.09361988623288e-08	MAN2B2	23324
ENSG00000013297.12	4260.42544705712	0.186744377329565	0.0539438365737258	3.46182973237987	0.000536516463185119	0.00188779676218258	CLDN11	5010
ENSG00000013306.16	44080.2550141531	-0.208990612299946	0.0383440365801539	-5.45040718034665	5.02546262987236e-08	2.88300430437487e-07	SLC25A39	51629
ENSG00000013364.19	48.425343997929	0.725673877682513	0.299339190946712	2.42425281964398	0.0153399220922857	0.0400924829347723	MVP	9961
ENSG00000013374.17	5119.26352040629	-0.125629008644446	0.0477645994135431	-2.6301698368023	0.00853422211192461	0.0237329834617823	NUB1	51667
ENSG00000013375.17	10165.626799138	-0.192391641102715	0.0382087176329536	-5.03528129237148	4.77147633275175e-07	2.47573764531315e-06	PGM3	5238
ENSG00000013392.8	1393.39732465496	-0.170268798918514	0.0671349616014855	-2.5362165235043	0.0112057425409997	0.0303500181377595	RWDD2A	112611
ENSG00000013503.10	5979.77238761049	-0.557533429692672	0.0461205871827676	-12.0886021568474	1.21333516401942e-33	4.15202231127304e-32	POLR3B	55703
ENSG00000013561.18	4494.96176493662	-0.208906194008791	0.0460207875143859	-4.53938763962889	5.64178341018743e-06	2.5999419437223e-05	RNF14	9604
ENSG00000013573.17	9194.66546107002	-0.197933773785712	0.0382686015400431	-5.17222385507346	2.3132421601739e-07	1.24122962847417e-06	DDX11	1663
ENSG00000013619.15	3.34263009127664	3.0375584446761	1.38278441965958	2.19669704220699	0.0280420902549225	0.0679058885803043	MAMLD1	10046
ENSG00000013725.14	10.5221412178516	1.68589899745842	0.680601713582451	2.47707133821988	0.013246542242225	0.0351827532022819	CD6	923
ENSG00000014123.10	5204.44187292047	-0.226844318471841	0.0473705968904074	-4.78871564562822	1.67852125571339e-06	8.1953027341473e-06	UFL1	23376
ENSG00000014164.7	4871.35057943271	-0.188590900748258	0.045711899526539	-4.12564130350278	3.69703104715437e-05	0.000153806916815439	ZC3H3	23144
ENSG00000014216.16	13800.319448219	-0.120869673327562	0.0376261004799661	-3.21238905402696	0.00131635980299434	0.00430757329548587	CAPN1	823
ENSG00000014257.17	641.743568643972	2.05823202398249	0.0946319423788871	21.7498655553507	6.92824921478278e-105	3.43960080461525e-102	ACP3	55
ENSG00000014641.21	33158.2079360179	-0.455766811470909	0.0380785483420256	-11.9691225457747	5.1571120345592e-33	1.71230353614552e-31	MDH1	4190
ENSG00000014824.14	13013.3757918691	-0.142327465981062	0.0421180076581228	-3.37925447795043	0.00072682695876278	0.00249456455494606	SLC30A9	10463
ENSG00000014914.21	174.914223825268	1.03306548662352	0.175735981971033	5.87850863003003	4.13979228999418e-09	2.62850758128599e-08	MTMR11	10903
ENSG00000014919.13	6874.69094948202	-0.170595454210883	0.0431800869569978	-3.9507899643828	7.7893661730314e-05	0.00031016696871552	COX15	1355
ENSG00000015133.20	5538.64685192382	-0.285980274373422	0.0439120484841333	-6.51256965333228	7.38759381090562e-11	5.55570501619848e-10	CCDC88C	440193
ENSG00000015153.15	2584.26626592752	-0.385193772285139	0.0574262311979897	-6.70762758149838	1.97813991900045e-11	1.56317034478467e-10	YAF2	10138
ENSG00000015171.21	4842.82847236011	-0.454485995173256	0.0462529884840649	-9.82608929863713	8.69290870844944e-23	1.54481878223962e-21	ZMYND11	10771
ENSG00000015285.12	251.713654098871	1.05466073880747	0.135171360589292	7.80239789116255	6.0741773113145e-15	6.26176808721106e-14	WAS	7454
ENSG00000015413.10	25.540116064958	1.93214477956911	0.436566348388932	4.42577579948464	9.60962915967795e-06	4.29801760656724e-05	DPEP1	1800
ENSG00000015520.15	47.0630627367893	0.938633096628636	0.306025272419114	3.06717510357492	0.00216092230477941	0.00682339403647065	NPC1L1	29881
ENSG00000015532.10	4974.90430220808	-0.250651749479692	0.0447129927834776	-5.60579227370155	2.07304472969214e-08	1.2308014428736e-07	XYLT2	64132
ENSG00000015676.18	8308.79299329958	-0.531857424206417	0.0408339155220577	-13.0248940716723	8.832356974362e-39	3.96340931258422e-37	NUDCD3	23386
ENSG00000016082.15	375.182962781874	0.633628625637509	0.108563141890781	5.83649859981914	5.33092102265881e-09	3.3447385521705e-08	ISL1	3670
ENSG00000016391.11	3459.62704404515	-0.139583333495242	0.0480962727942086	-2.90216529028108	0.00370592946467433	0.0111538063766954	CHDH	55349
ENSG00000016490.16	19.6499868294034	1.86873197499541	0.493521704510033	3.7865243978493	0.000152769102499987	0.000583485067638549	CLCA1	1179
ENSG00000016864.19	6373.45667719688	-0.267023728900478	0.0435489731317006	-6.13157348378678	8.70141265419483e-10	5.90355929686013e-09	GLT8D1	55830
ENSG00000017427.17	1.88624334705074	4.22207970571506	1.75947533373941	2.39962426568487	0.0164119082258667	0.0425952413559399	IGF1	3479
ENSG00000017797.13	14875.4283873525	-0.0799952375478292	0.0360197201442491	-2.22087337790161	0.0263595388348555	0.0643295330943958	RALBP1	10928
ENSG00000018189.13	10874.2874863917	-0.135837145230259	0.0476003248076168	-2.8537020656742	0.00432130366699408	0.0128293701749002	RUFY3	22902
ENSG00000018236.15	11.4545136693287	2.06094922421482	0.659554300958762	3.1247604954117	0.00177949882943398	0.00568803115873342	CNTN1	1272
ENSG00000018408.15	11108.6643186145	0.127448523741042	0.0420155831088473	3.03336320266861	0.00241844331904701	0.00756038497649509	WWTR1	25937
ENSG00000018610.15	6083.38228704058	-0.170569745048127	0.0446423251725834	-3.8208078183365	0.000133015274395558	0.000512102257172558	STEEP1	63932
ENSG00000018625.15	9.54968939655298	2.04284746689847	0.757825340061264	2.69567057065328	0.00702471017454632	0.0199248988962805	ATP1A2	477
ENSG00000018699.13	5318.89096696531	-0.637838337182581	0.0422148727710857	-15.1093274789983	1.4056703318576e-51	1.21116118373306e-49	TTC27	55622
ENSG00000019144.20	3813.28496882584	0.124906518269364	0.0464278826398601	2.6903341519634	0.00713805052656817	0.0202097226685501	PHLDB1	23187
ENSG00000019186.10	12.1478396026624	2.06206951729811	0.660919403470118	3.12000148046999	0.00180850131013271	0.00577542326700234	CYP24A1	1591
ENSG00000019485.14	226.212618512936	1.7292452204506	0.150369250668054	11.4999922708132	1.31927242203722e-30	3.88173880941281e-29	PRDM11	56981
ENSG00000019582.17	32.5627883372342	2.07523984510274	0.39278534174423	5.2833943239513	1.26812026959082e-07	7.00017608047865e-07	CD74	972
ENSG00000020129.16	6562.28039090268	0.435082736897621	0.0397879694757934	10.9350324389467	7.83779455811724e-28	1.94095566424571e-26	NCDN	23154
ENSG00000020181.18	1846.91082014402	-0.215463391439164	0.0591755250686325	-3.64108964287628	0.000271486580272308	0.000997918177362437	ADGRA2	25960
ENSG00000020256.20	3054.26539745229	-0.271063574122626	0.0470744544355529	-5.75818832895291	8.50214699066635e-09	5.24396867337944e-08	ZFP64	55734
ENSG00000020426.11	3114.96970604006	-0.437368911848148	0.0560114152672599	-7.80856741007581	5.78416561971529e-15	5.97658896887463e-14	MNAT1	4331
ENSG00000020577.14	225.02364394281	0.823273452067034	0.138741483842174	5.93386656440515	2.95882330926767e-09	1.90378762896451e-08	SAMD4A	23034
ENSG00000020633.19	1318.7979462355	0.244854989769863	0.0644440205891166	3.79949896874086	0.00014498891558131	0.000555193231223878	RUNX3	864
ENSG00000020922.13	11493.6181045333	-0.136111401740175	0.0419438516379178	-3.24508590472718	0.00117415196954649	0.00387628785639704	MRE11	4361
ENSG00000021300.14	339.472247971401	1.96846832096743	0.12776932160158	15.4064238292323	1.48188785202796e-53	1.40878438747351e-51	PLEKHB1	58473
ENSG00000021574.15	6920.05507652829	-0.203686020985984	0.0453488169349148	-4.49153990672604	7.07100479905842e-06	3.2224947850816e-05	SPAST	6683
ENSG00000021762.20	1503.20221476346	0.257255822943617	0.0664861100848996	3.86931680339117	0.000109140752171389	0.000425158214679853	OSBPL5	114879
ENSG00000021776.11	9851.18803576755	-0.301338372524481	0.0373324355994136	-8.07175764683335	6.92933149277743e-16	7.61520383343639e-15	AQR	9716
ENSG00000021826.18	9307.74162173074	-0.143001538574966	0.0383517853237831	-3.72868009579429	0.000192485321316054	0.000724995591859614	CPS1	1373
ENSG00000022267.19	7463.88156097275	-0.134617498603018	0.0417306124324724	-3.2258692301929	0.00125590725225627	0.00412702365295433	FHL1	2273
ENSG00000022277.13	7875.56048698251	-0.395892710268086	0.0433847317445768	-9.12516210999907	7.16289764636124e-20	1.04250325586431e-18	RTF2	51507
ENSG00000022556.16	9.09550327662046	1.53704526415578	0.719611649832729	2.13593716070753	0.0326845361433541	0.0775488232538471	NLRP2	55655
ENSG00000022840.17	18536.4402876132	-0.197085293021411	0.0354811674658683	-5.55464510041844	2.7817635807286e-08	1.63053259959611e-07	RNF10	9921
ENSG00000023041.12	5048.48761672171	-0.263349476372154	0.0453120825588466	-5.81190405517432	6.1766239671447e-09	3.84603360183923e-08	ZDHHC6	64429
ENSG00000023171.20	9355.07153725556	-0.552662004818765	0.0421452494789538	-13.1132692688116	2.7642076085606e-39	1.2621331587292e-37	GRAMD1B	57476
ENSG00000023191.17	9631.08600170113	-0.51464047560035	0.0391803992354326	-13.1351513931215	2.07076876690087e-39	9.52462275328802e-38	RNH1	6050
ENSG00000023228.15	21444.9619856984	-0.374208569415431	0.0334863030722984	-11.1749740963491	5.40661456304082e-29	1.44655845755541e-27	NDUFS1	4719
ENSG00000023287.13	8292.71389806398	-0.337651344435462	0.0445129486060878	-7.585463443985	3.31300722166625e-14	3.22404875146407e-13	RB1CC1	9821
ENSG00000023318.9	10387.7513672317	-0.093949634136405	0.04029864343875	-2.33133490657568	0.0197357069698882	0.0500384003645584	ERP44	23071
ENSG00000023330.15	7263.6472116899	-0.327300581336962	0.0437057956342787	-7.48872264163195	6.9547133121552e-14	6.6116282147197e-13	ALAS1	211
ENSG00000023445.17	1345.6974293325	0.831748271497979	0.0684140240297388	12.1575697862244	5.22912227104075e-34	1.8253488534748e-32	BIRC3	330
ENSG00000023697.13	1128.34063185646	0.258589382610798	0.0714848705379404	3.61740016684443	0.000297577050342601	0.00108806609814888	DERA	51071
ENSG00000023734.11	28525.0685875201	-0.229547412845484	0.0371281376472054	-6.18257277072884	6.30652231663533e-10	4.34182475230912e-09	STRAP	11171
ENSG00000023839.12	74.8864143062882	-0.552517668892792	0.230423760103136	-2.39783288253559	0.0164923877832331	0.0427791465816467	ABCC2	1244
ENSG00000023892.12	810.743002439867	0.46938519817429	0.0777127346442375	6.04000361489139	1.5411077502695e-09	1.02064248662421e-08	DEF6	50619
ENSG00000023902.14	8824.61050439606	-0.286024412532782	0.0439799597119133	-6.50351692921863	7.84635870088231e-11	5.88373438234227e-10	PLEKHO1	51177
ENSG00000023909.10	2700.18229009848	-0.296367214446874	0.0545053409830335	-5.43739767703	5.40643795524736e-08	3.09022587584561e-07	GCLM	2730
ENSG00000024048.11	6332.50838304858	-0.274500592972973	0.0512035848743382	-5.3609643474503	8.2778855493308e-08	4.65996087700539e-07	UBR2	23304
ENSG00000024422.12	11.0583407049747	1.7251591806075	0.66290138340303	2.60243714042552	0.009256378226612	0.0255639507102643	EHD2	30846
ENSG00000024862.18	1334.78510023595	-0.230597017304544	0.0628667168170553	-3.66803022298095	0.000244426296913823	0.000905903695766519	CCDC28A	25901
ENSG00000025293.17	9257.6246377701	-0.440513244725783	0.0388981909117065	-11.324774607788	9.89330158486195e-30	2.75786803627208e-28	PHF20	51230
ENSG00000025423.11	466.08432287914	0.323611770984235	0.0980168119839143	3.30159453704068	0.000961369314871176	0.00323389417737425	HSD17B6	8630
ENSG00000025708.14	6.72939026259845	1.67257681493021	0.852498869766166	1.96196953948923	0.0497660307053189	0.111117371671206	TYMP	1890
ENSG00000025770.19	7314.91914116669	-0.285060915816245	0.0440619085903899	-6.46955442775392	9.8292321949787e-11	7.3075563432933e-10	NCAPH2	29781
ENSG00000025772.8	21187.6838388531	0.359474254737378	0.0347798403435545	10.3357074439244	4.85814063925733e-25	1.00761316163164e-23	TOMM34	10953
ENSG00000025796.14	16284.399143091	-0.225466029297854	0.0391686454840393	-5.756288646482	8.5983315238806e-09	5.29911359748598e-08	SEC63	11231
ENSG00000026025.16	89850.228077323	-0.517009617967969	0.0405571732159622	-12.7476738877967	3.21186475736509e-37	1.33409686608377e-35	VIM	7431
ENSG00000026036.23	293.598150981764	-0.417746768524318	0.133234139907655	-3.13543337176087	0.00171600403807667	0.00550420042035934	RTEL1-TNFRSF6B	100533107
ENSG00000026103.25	200.040534770891	0.614179229546607	0.149569657090091	4.10630900341415	4.02031591674393e-05	0.000166243859011193	FAS	355
ENSG00000026297.17	1696.94304956713	-0.165106732276631	0.0618951324577704	-2.66752369242088	0.00764125013426792	0.0214970735926183	RNASET2	8635
ENSG00000026508.21	20.4336539893248	1.86919655514103	0.478791646689435	3.90398739841314	9.46207096760224e-05	0.000372351778628203	CD44	960
ENSG00000026652.15	102.814964729295	1.19038547300069	0.203114391104552	5.86066534491859	4.61016235746436e-09	2.91003124226867e-08	AGPAT4	56895
ENSG00000026950.17	2852.76947972836	-0.56160072178024	0.0481091051548265	-11.6734809340742	1.74148799918094e-31	5.3822648369943e-30	BTN3A1	11119
ENSG00000027001.10	9999.41863010123	-0.274493245698331	0.0392402654848348	-6.99519338890341	2.64893285565003e-12	2.23317177698561e-11	MIPEP	4285
ENSG00000027075.18	1049.78801990142	0.375412788610008	0.0736196038979863	5.09935898500912	3.40805656745494e-07	1.79390416123002e-06	PRKCH	5583
ENSG00000027697.16	4162.82778400494	-0.195917920364666	0.0479993596760185	-4.08167779085083	4.47117550623824e-05	0.000184006521458702	IFNGR1	3459
ENSG00000027847.14	2412.6639787517	-0.190544845953767	0.0572321190287855	-3.32933410796708	0.00087053906535797	0.00294865175949764	B4GALT7	11285
ENSG00000027869.13	533.961041976818	0.233859137712271	0.0941189760891607	2.48471825161732	0.0129654004661998	0.0345100392694051	SH2D2A	9047
ENSG00000028116.18	10592.3381538854	-0.0900632584213126	0.0437772519651943	-2.05730726298029	0.0396566791666007	0.091585465132819	VRK2	7444
ENSG00000028137.19	553.287528485459	2.266504789542	0.111480044306928	20.3310359592416	6.83442431288079e-92	2.70582644599965e-89	TNFRSF1B	7133
ENSG00000028203.19	9533.72315015757	-0.136037277665301	0.0387840228549805	-3.50755975402464	0.000452236776818749	0.00161045311039053	VEZT	55591
ENSG00000028310.18	6225.66391479	-0.153855137414396	0.038974588422946	-3.94757568046094	7.89465660133801e-05	0.000314069161180424	BRD9	65980
ENSG00000028528.15	17211.7790246796	-0.471552446772057	0.0334801349170311	-14.0845444004523	4.7269743400906e-45	2.94513100468155e-43	SNX1	6642
ENSG00000029153.15	4680.35555057291	-0.375078665927449	0.0446594178531689	-8.3986465555962	4.51654017739635e-17	5.38969199269079e-16	BMAL2	56938
ENSG00000029363.17	22440.5179823722	-0.129679991951646	0.0424834463298794	-3.0524828646126	0.00226956688536196	0.00713204495865226	BCLAF1	9774
