chr	start	end	n_bases_covered	log2_mean_cov
chr7	92500000	92999999	55423	-3.1733684995894436
chr7	93000000	93499999	81581	-2.615620112939005
chr7	93500000	93999999	61404	-3.0255206652000095
chr7	94000000	94499999	9812	-5.671234165373605
chr7	94500000	94999999	4769	-6.71209461653685
chr7	95000000	95499999	116251	-2.1046820830471815
chr7	95500000	95999999	122986	-2.0234311124674735
chr7	96000000	96499999	149346	-1.743266611667878
chr7	96500000	96999999	47251	-3.403508442142767
chr7	97000000	97499999	5445	-6.520849350326937
chr7	97500000	97999999	14084	-5.149796172068076
chr7	98000000	98499999	30568	-4.031831141573695
chr7	98500000	98999999	84348	-2.567499443625759
chr7	99000000	99499999	45042	-3.472582415551074
chr7	99500000	99999999	28047	-4.156006840734412
chr7	100000000	100499999	43883	-3.5101911474378817
chr7	100500000	100999999	2151	-7.860773874508146
chr7	101000000	101499999	11925	-5.389864038150971
chr7	101500000	101999999	4171	-6.905388087041981
chr7	102000000	102499999	67941	-2.8795708514807523
chr7	102500000	102999999	7370	-6.084116779948775
chr7	103000000	103499999	28662	-4.124714021738785
chr7	103500000	103999999	34218	-3.8690978658403425
chr7	104000000	104499999	8559	-5.868339151628331
chr7	104500000	104999999	77777	-2.6845097159016476
chr7	105000000	105499999	11112	-5.491734799949814
chr7	105500000	105999999	155468	-1.6853075487024045
chr7	106000000	106499999	57806	-3.112634058697426
chr7	106500000	106999999	1851	-8.077476504060632
chr7	107000000	107499999	80259	-2.6391901236442203
chr7	107500000	107999999	111712	-2.1621410423784533
chr7	108000000	108499999	52736	-3.2450651567479887
chr7	108500000	108999999	134209	-1.897443788179854
chr7	109000000	109499999	55618	-3.1683014374742138
chr7	109500000	109999999	45815	-3.448033285041
chr7	110000000	110499999	16567	-4.915540925538148
chr7	110500000	110999999	43475	-3.523667276849895
chr7	111000000	111499999	14781	-5.080109426897867
chr7	111500000	111999999	39472	-3.6630236836310837
chr7	112000000	112499999	93137	-2.424498891568879
chr7	112500000	112999999	6291	-6.312492037113458
chr7	113000000	113499999	19204	-4.702446463272612
chr7	113500000	113999999	114387	-2.128002109312003
chr7	114000000	114499999	16558	-4.916324880598525
chr7	114500000	114999999	96634	-2.371322423797515
chr7	115000000	115499999	54485	-3.1979942011747644
chr7	115500000	115999999	67126	-2.8969816287802486
chr7	116000000	116499999	796	-9.294941063387558
chr7	116500000	116999999	38684	-3.692116324411926
chr7	117000000	117499999	30044	-4.056776401117081
chr7	117500000	117999999	29592	-4.078646098807211
chr7	118000000	118499999	3818	-7.032964296527269
chr7	118500000	118999999	7557	-6.04796777647581
chr7	119000000	119499999	22220	-4.491994487654752
chr7	119500000	119999999	2188	-7.83616866113865
chr7	120000000	120499999	14657	-5.092263462030732
chr7	120500000	120999999	43660	-3.5175411740530538
chr7	121000000	121499999	56417	-3.147723352392952
chr7	121500000	121999999	1914	-8.02919056944518
chr7	122000000	122499999	24726	-4.337824434929551
chr7	122500000	122999999	40820	-3.6145771220111254
chr7	123000000	123499999	16600	-4.912670062809557
chr7	123500000	123999999	13972	-5.161314756536342
chr7	124000000	124499999	19575	-4.674840996865441
chr7	124500000	124999999	95392	-2.389985023940038
chr7	125000000	125499999	858	-9.18673184643166
chr7	125500000	125999999	14996	-5.0592755736431165
chr7	126000000	126499999	16297	-4.939246891058017
chr7	126500000	126999999	18672	-4.742976838223859
chr7	127000000	127499999	221695	-1.1733489767566916
chr7	127500000	127999999	64929	-2.9449903144245013
chr7	128000000	128499999	104698	-2.2556913261334177
chr7	128500000	128999999	110265	-2.1809502820235354
chr7	129000000	129499999	38931	-3.6829339014763747
chr7	129500000	129999999	56031	-3.157628063425885
chr7	130000000	130499999	79466	-2.6535155776125614
chr7	130500000	130999999	19655	-4.668956940619751
chr7	131000000	131499999	22509	-4.473351340307925
chr7	131500000	131999999	73822	-2.75980248049377
chr7	132000000	132499999	47587	-3.3932857980141846
chr7	132500000	132999999	8035	-5.959483375368751
chr7	133000000	133499999	4246	-6.879677028025829
chr7	133500000	133999999	28607	-4.12748509340562
chr7	134000000	134499999	31488	-3.989051178591967
chr7	134500000	134999999	36076	-3.792813918673032
chr7	135000000	135499999	486004	-0.04095702167894467
chr7	135500000	135999999	11801	-5.404944187683353
chr7	136000000	136499999	47758	-3.3881108834092286
chr7	136500000	136999999	31723	-3.978324093224301
chr7	137000000	137499999	197457	-1.3403866961591475
chr7	137500000	137999999	2398	-7.7039497405169834
chr7	138000000	138499999	88390	-2.499970144793042
chr7	138500000	138999999	77373	-2.6920230915233323
chr7	139000000	139499999	112458	-2.1525389147655263
chr7	139500000	139999999	37322	-3.7438270054169065
chr7	140000000	140499999	174993	-1.5146279963926135
chr7	140500000	140999999	585003	0.2265188136187839
chr7	141000000	141499999	308386	-0.6971879377207939
chr7	141500000	141999999	1835	-8.090001336200633
chr7	142000000	142499999	23787	-4.393679972847325
chr7	142500000	142999999	80217	-2.639945291932324
chr7	143000000	143499999	44459	-3.4913778056629585
chr7	143500000	143999999	7000	-6.158426477211516
chr7	144000000	144499999	95489	-2.388518755102257
chr7	144500000	144999999	57971	-3.108521932059007
chr7	145000000	145499999	39105	-3.676500220787132
chr7	145500000	145999999	9242	-5.757576309764673
chr7	146000000	146499999	9768	-5.677718198943804
chr7	146500000	146999999	134807	-1.8910297975214754
chr7	147000000	147499999	43088	-3.536567169429535
chr7	147500000	147999999	13843	-5.174696672382114
chr7	148000000	148499999	18746	-4.737270516549292
chr7	148500000	148999999	63581	-2.9752575970644797
chr7	149000000	149499999	11666	-5.421543325117442
chr7	149500000	149999999	76452	-2.7092990611038497
chr7	150000000	150499999	65840	-2.924888968622219
chr7	150500000	150999999	99450	-2.329881933322738
chr7	151000000	151499999	34422	-3.860522380558082
chr7	151500000	151999999	28687	-4.123456201086049
chr7	152000000	152499999	30385	-4.040494012498785
chr7	152500000	152999999	13058	-5.258919357806581
chr7	153000000	153499999	4664	-6.744213610730711
chr7	153500000	153999999	35186	-3.828851788821228
chr7	154000000	154499999	51021	-3.292762128669468
chr7	154500000	154999999	57066	-3.131221862488967
chr7	155000000	155499999	3260	-7.260909434812767
chr7	155500000	155999999	142715	-1.808788232856475
chr7	156000000	156499999	52672	-3.246817063509581
chr7	156500000	156999999	16357	-4.933945133241491
chr7	157000000	157499999	57223	-3.1272581693269608
chr7	157500000	157999999	300713	-0.7335379716784882
chr7	158000000	158499999	13717	-5.18788831546424
chr7	158500000	158999999	89081	-2.4887355508480713
chr7	159000000	159499999	399198	-0.3248207167683943
chr7	159000000	159345972	399198	0.20644920947594167
chr8	0	499999	17470	-4.838973696127085
chr8	500000	999999	30897	-4.016386540531638
chr8	1000000	1499999	31610	-3.9834722691393463
chr8	1500000	1999999	70972	-2.816603342138267
chr8	2000000	2499999	2131	-7.8742508061485035
chr8	2500000	2999999	85783	-2.5431615336467943
chr8	3000000	3499999	247150	-1.0165383030167094
chr8	3500000	3999999	8127	-5.943058505008036
chr8	4000000	4499999	12380	-5.33584198982958
chr8	4500000	4999999	4143	-6.915105578952
chr8	5000000	5499999	75565	-2.726135138963735
chr8	5500000	5999999	238226	-1.0695943318756471
chr8	6000000	6499999	27366	-4.191468728352296
chr8	6500000	6999999	32736	-3.932975254185878
chr8	7000000	7499999	15722	-4.991068549473002
chr8	7500000	7999999	32140	-3.959483375368751
chr8	8000000	8499999	150378	-1.7333316904341882
chr8	8500000	8999999	68937	-2.8585747875056455
chr8	9000000	9499999	17808	-4.811327806589247
chr8	9500000	9999999	41829	-3.579349796294285
chr8	10000000	10499999	44244	-3.498371482116233
chr8	10500000	10999999	15983	-4.967315077661069
chr8	11000000	11499999	50887	-3.2965561634242695
chr8	11500000	11999999	236618	-1.0793653829723449
chr8	12000000	12499999	3675	-7.088037149320118
chr8	12500000	12999999	153347	-1.705125266739861
chr8	13000000	13499999	6106	-6.355553809724427
chr8	13500000	13999999	73844	-2.759372601020711
chr8	14000000	14499999	48466	-3.3668802855930267
chr8	14500000	14999999	177907	-1.4908019329162667
chr8	15000000	15499999	30374	-4.041016392578219
chr8	15500000	15999999	8249	-5.921562162636002
chr8	16000000	16499999	103712	-2.2693423786133664
chr8	16500000	16999999	5297	-6.560605890633822
chr8	17000000	17499999	114078	-2.131904615511727
chr8	17500000	17999999	51043	-3.2921401798649708
chr8	18000000	18499999	23109	-4.435398473232874
chr8	18500000	18999999	15934	-4.971744824350454
chr8	19000000	19499999	22804	-4.454566397798145
chr8	19500000	19999999	154628	-1.6931236237146616
chr8	20000000	20499999	6672	-6.227662110486543
chr8	20500000	20999999	30554	-4.032492040462007
chr8	21000000	21499999	24329	-4.361176282284214
chr8	21500000	21999999	144910	-1.7867680531598882
chr8	22000000	22499999	156444	-1.6762788806454139
chr8	22500000	22999999	142950	-1.8064145895253843
chr8	23000000	23499999	5930	-6.3977492944978405
chr8	23500000	23999999	11844	-5.399696908753653
chr8	24000000	24499999	59618	-3.0681053262093214
chr8	24500000	24999999	91259	-2.4538864593089658
chr8	25000000	25499999	8568	-5.866822919180951
chr8	25500000	25999999	1149	-8.765402601285095
chr8	26000000	26499999	9814	-5.67094012786298
chr8	26500000	26999999	52140	-3.261462721508288
chr8	27000000	27499999	5027	-6.63608371023584
chr8	27500000	27999999	86643	-2.528770107485931
chr8	28000000	28499999	67934	-2.879719500831923
chr8	28500000	28999999	56978	-3.133448322255297
chr8	29000000	29499999	251244	-0.9928360660330945
chr8	29500000	29999999	28231	-4.146573071467727
chr8	30000000	30499999	28961	-4.109741886003007
chr8	30500000	30999999	17839	-4.808818559946223
chr8	31000000	31499999	21657	-4.529019894532435
chr8	31500000	31999999	56483	-3.1460365874054346
chr8	32000000	32499999	55276	-3.17720008425901
chr8	32500000	32999999	92730	-2.430817149464465
chr8	33000000	33499999	101496	-2.300502338181249
chr8	33500000	33999999	69543	-2.8459479998734905
chr8	34000000	34499999	2928	-7.415865845647164
chr8	34500000	34999999	29469	-4.0846551994515305
chr8	35000000	35499999	81956	-2.609003731464852
chr8	35500000	35999999	58039	-3.1068306421009715
chr8	36000000	36499999	19757	-4.66148940673573
chr8	36500000	36999999	5450	-6.5195251693795555
chr8	37000000	37499999	87170	-2.52002159481574
chr8	37500000	37999999	32651	-3.936726126608581
chr8	38000000	38499999	72018	-2.7954957691432925
chr8	38500000	38999999	50863	-3.2972367468468438
chr8	39000000	39499999	33228	-3.9114538448431206
chr8	39500000	39999999	3107	-7.330259157809366
chr8	40000000	40499999	35676	-3.8088994353024064
chr8	40500000	40999999	75315	-2.730916078654824
chr8	41000000	41499999	5544	-6.494854141793994
chr8	41500000	41999999	33542	-3.8978845897175165
chr8	42000000	42499999	34341	-3.8639212535671836
chr8	42500000	42999999	1600	-8.287709494156482
chr8	43000000	43499999	37445	-3.7390802147174296
chr8	43500000	43999999	79634	-2.6504687786565344
chr8	44000000	44499999	0	-inf
chr8	44500000	44999999	0	-inf
chr8	45000000	45499999	313	-10.64154683699859
chr8	45500000	45999999	780	-9.324235370181595
chr8	46000000	46499999	9141	-5.773429398523565
chr8	46500000	46999999	43306	-3.529286381726153
chr8	47000000	47499999	160901	-1.6357519170529384
chr8	47500000	47999999	19524	-4.678604647537523
chr8	48000000	48499999	31379	-3.994053927793684
chr8	48500000	48999999	20561	-4.603942871564119
chr8	49000000	49499999	8550	-5.869856979270584
chr8	49500000	49999999	51714	-3.2732984049563707
chr8	50000000	50499999	32988	-3.9219119916970975
chr8	50500000	50999999	112104	-2.1570874534098574
chr8	51000000	51499999	160434	-1.639945291932324
chr8	51500000	51999999	242678	-1.0428818827503856
chr8	52000000	52499999	70316	-2.830000300798889
chr8	52500000	52999999	30757	-4.02293851292187
chr8	53000000	53499999	36483	-3.7766289370729518
chr8	53500000	53999999	61306	-3.0278250274209517
chr8	54000000	54499999	108523	-2.2039243744794543
chr8	54500000	54999999	22938	-4.446113698375402
chr8	55000000	55499999	48267	-3.3728161444652947
chr8	55500000	55999999	142350	-1.8124827164142165
chr8	56000000	56499999	152447	-1.7136174496203878
chr8	56500000	56999999	205320	-1.2840510438332748
chr8	57000000	57499999	32884	-3.926467505691501
chr8	57500000	57999999	24492	-4.351542716177332
chr8	58000000	58499999	5481	-6.511342264582562
chr8	58500000	58999999	13169	-5.246707506988977
chr8	59000000	59499999	33108	-3.9166734418567777
chr8	59500000	59999999	21000	-4.57346397649036
chr8	60000000	60499999	1718	-8.185051362792743
chr8	60500000	60999999	22549	-4.470789849926851
chr8	61000000	61499999	57923	-3.1097169786692254
chr8	61500000	61999999	11482	-5.444479343659936
chr8	62000000	62499999	2156	-7.857424221178701
chr8	62500000	62999999	61874	-3.0145200007740534
chr8	63000000	63499999	1486	-8.39434728339261
chr8	63500000	63999999	173374	-1.5280376482098372
chr8	64000000	64499999	45541	-3.4566873335220385
chr8	64500000	64999999	95353	-2.3905749749990823
chr8	65000000	65499999	17718	-4.818637542076097
chr8	65500000	65999999	32344	-3.950355195659512
chr8	66000000	66499999	148032	-1.7560161332950166
chr8	66500000	66999999	12446	-5.328171153043833
chr8	67000000	67499999	38317	-3.705868693582985
chr8	67500000	67999999	5625	-6.473928302939445
chr8	68000000	68499999	43975	-3.507169726684521
chr8	68500000	68999999	76302	-2.712132431433799
chr8	69000000	69499999	20321	-4.620881905246941
chr8	69500000	69999999	19612	-4.672116637645521
chr8	70000000	70499999	26611	-4.231830578766704
chr8	70500000	70999999	29703	-4.073244653943352
chr8	71000000	71499999	34075	-3.875139647351273
chr8	71500000	71999999	72270	-2.7904564100842175
chr8	72000000	72499999	37233	-3.747271440253758
chr8	72500000	72999999	30357	-4.041824079470768
chr8	73000000	73499999	212294	-1.235861612120947
chr8	73500000	73999999	53349	-3.228392075666867
chr8	74000000	74499999	4872	-6.681267266024874
chr8	74500000	74999999	16275	-4.941195760990847
chr8	75000000	75499999	4764	-6.7136079860670925
chr8	75500000	75999999	103460	-2.2728521128400896
chr8	76000000	76499999	155652	-1.6836010951251807
chr8	76500000	76999999	33486	-3.9002952521597045
chr8	77000000	77499999	11113	-5.491604973624337
chr8	77500000	77999999	58770	-3.0887734060551013
chr8	78000000	78499999	38247	-3.708506713566282
chr8	78500000	78999999	18583	-4.749869878240016
chr8	79000000	79499999	73853	-2.759196778148424
chr8	79500000	79999999	75227	-2.7326027465356657
chr8	80000000	80499999	250173	-0.9989991149068221
chr8	80500000	80999999	25326	-4.303234069252362
chr8	81000000	81499999	19863	-4.653769768209281
chr8	81500000	81999999	293457	-0.7687760875272743
chr8	82000000	82499999	8435	-5.889393330756279
chr8	82500000	82999999	17384	-4.846093224749924
chr8	83000000	83499999	29983	-4.059708562570685
chr8	83500000	83999999	341320	-0.5508002563660284
chr8	84000000	84499999	63690	-2.972786432417311
chr8	84500000	84999999	165006	-1.5994067243392784
chr8	85000000	85499999	3089	-7.338641528303569
chr8	85500000	85999999	13549	-5.205666928690396
chr8	86000000	86499999	141534	-1.8207765434393208
chr8	86500000	86999999	111705	-2.162231446110394
chr8	87000000	87499999	1984	-7.977369373544332
chr8	87500000	87999999	19252	-4.698844975966335
chr8	88000000	88499999	28653	-4.125167105764772
chr8	88500000	88999999	65846	-2.9247575017958085
chr8	89000000	89499999	54030	-3.2100926224164126
chr8	89500000	89999999	297351	-0.7497582819470349
chr8	90000000	90499999	69104	-2.855084082724185
chr8	90500000	90999999	71042	-2.8151811068510284
chr8	91000000	91499999	44436	-3.492124349038421
chr8	91500000	91999999	109337	-2.19314351311808
chr8	92000000	92499999	142723	-1.8087073637337223
chr8	92500000	92999999	35945	-3.7980622006680456
chr8	93000000	93499999	177470	-1.494350041266797
chr8	93500000	93999999	40542	-3.624436043428198
chr8	94000000	94499999	12789	-5.288949843246114
chr8	94500000	94999999	3953	-6.982833444111593
chr8	95000000	95499999	47201	-3.4050358795455242
chr8	95500000	95999999	117942	-2.083847645531263
chr8	96000000	96499999	44032	-3.505300929229109
chr8	96500000	96999999	38010	-3.7174742791818787
chr8	97000000	97499999	24128	-4.373144970662542
chr8	97500000	97999999	16452	-4.925590327430825
chr8	98000000	98499999	187105	-1.418077097314304
chr8	98500000	98999999	24285	-4.363787818020122
chr8	99000000	99499999	37141	-3.750840644853743
chr8	99500000	99999999	41440	-3.5928293013572907
chr8	100000000	100499999	55201	-3.1791589018353212
chr8	100500000	100999999	48267	-3.3728161444652947
chr8	101000000	101499999	20483	-4.609426272239392
chr8	101500000	101999999	4483	-6.8013168998805185
chr8	102000000	102499999	57988	-3.108098923653091
chr8	102500000	102999999	69948	-2.83757049690355
chr8	103000000	103499999	4142	-6.915453845710695
chr8	103500000	103999999	100088	-2.32065619614243
chr8	104000000	104499999	9244	-5.757264139463576
chr8	104500000	104999999	14051	-5.153180494668519
chr8	105000000	105499999	108858	-2.1994777740746536
chr8	105500000	105999999	45423	-3.4604303111904677
chr8	106000000	106499999	9562	-5.708468993583512
chr8	106500000	106999999	12437	-5.329214777681876
chr8	107000000	107499999	11593	-5.4305993536482235
chr8	107500000	107999999	7601	-6.039592164905651
chr8	108000000	108499999	65468	-2.933063398071098
chr8	108500000	108999999	207757	-1.2670281226544782
chr8	109000000	109499999	135579	-1.8827914745457743
chr8	109500000	109999999	96735	-2.369815334115295
chr8	110000000	110499999	83249	-2.5864203619721016
chr8	110500000	110999999	200633	-1.3173662903798475
chr8	111000000	111499999	37267	-3.745954617843135
chr8	111500000	111999999	13880	-5.1708457364655835
chr8	112000000	112499999	15103	-5.049018155146809
chr8	112500000	112999999	20998	-4.573601382561313
chr8	113000000	113499999	16164	-4.9510690477477475
chr8	113500000	113999999	5942	-6.394832794095793
chr8	114000000	114499999	64354	-2.9578234807094406
chr8	114500000	114999999	4180	-6.902278456962962
chr8	115000000	115499999	105391	-2.246173538057748
chr8	115500000	115999999	25815	-4.275643706282485
chr8	116000000	116499999	31184	-4.003047308673317
chr8	116500000	116999999	11945	-5.387446450587513
chr8	117000000	117499999	263462	-0.9243303173281977
chr8	117500000	117999999	82365	-2.601821892378424
chr8	118000000	118499999	2885	-7.437210080398362
chr8	118500000	118999999	2474	-7.658935898954837
chr8	119000000	119499999	11862	-5.397506027480842
chr8	119500000	119999999	44565	-3.487942198487274
chr8	120000000	120499999	32844	-3.9282234638450944
chr8	120500000	120999999	45054	-3.4721981068005627
chr8	121000000	121499999	20761	-4.589977368378882
chr8	121500000	121999999	30061	-4.055960302078761
chr8	122000000	122499999	4895	-6.67447253944015
chr8	122500000	122999999	9187	-5.7661875705851
chr8	123000000	123499999	49746	-3.329272778970037
chr8	123500000	123999999	111006	-2.171287551510877
chr8	124000000	124499999	352519	-0.5042241917927178
chr8	124500000	124999999	166958	-1.5824399859118237
chr8	125000000	125499999	18323	-4.770197571100417
chr8	125500000	125999999	48535	-3.3648278124306623
chr8	126000000	126499999	65129	-2.940553228883907
chr8	126500000	126999999	54375	-3.200909808533029
chr8	127000000	127499999	29053	-4.105166161004728
chr8	127500000	127999999	39803	-3.650976131853736
chr8	128000000	128499999	7590	-6.041681513628379
chr8	128500000	128999999	26365	-4.245229307664013
chr8	129000000	129499999	78622	-2.668920240627612
chr8	129500000	129999999	29082	-4.10372681604365
chr8	130000000	130499999	98714	-2.3405985966175646
chr8	130500000	130999999	10139	-5.623937936674071
chr8	131000000	131499999	670163	0.422586827406024
chr8	131500000	131999999	12181	-5.359220728130928
chr8	132000000	132499999	85423	-2.54922873900388
chr8	132500000	132999999	99925	-2.3230076367360355
chr8	133000000	133499999	37882	-3.722340803725602
chr8	133500000	133999999	22535	-4.471685854328486
chr8	134000000	134499999	94640	-2.401403230704056
chr8	134500000	134999999	56638	-3.1420829824817793
chr8	135000000	135499999	23514	-4.410333325607842
chr8	135500000	135999999	39816	-3.6505050122541873
chr8	136000000	136499999	70638	-2.823408808379084
chr8	136500000	136999999	3997	-6.96686382651076
chr8	137000000	137499999	25148	-4.313409636152748
chr8	137500000	137999999	95431	-2.389395314026893
chr8	138000000	138499999	15024	-5.0565843362774325
chr8	138500000	138999999	26661	-4.229122410377067
chr8	139000000	139499999	85901	-2.5411783780629147
chr8	139500000	139999999	200015	-1.3218170114237053
chr8	140000000	140499999	22891	-4.449072815558575
chr8	140500000	140999999	29327	-4.091623805959424
chr8	141000000	141499999	2593	-7.591159193077912
chr8	141500000	141999999	16682	-4.905561040952263
chr8	142000000	142499999	14914	-5.067186057744967
chr8	142500000	142999999	23624	-4.403600042797253
chr8	143000000	143499999	1091	-8.8401302976076
chr8	143500000	143999999	39778	-3.651882563720857
chr8	144000000	144499999	83433	-2.583235183064348
chr8	144500000	144999999	9700	-5.687796651969355
chr8	145000000	145499999	42	-13.539248261152446
chr8	145000000	145138635	42	-11.688614580070826
chr9	0	499999	48199	-3.3748500896694007
chr9	500000	999999	21837	-4.517078634131707
chr9	1000000	1499999	14487	-5.109094435037395
chr9	1500000	1999999	62173	-3.0075651102466177
chr9	2000000	2499999	11230	-5.476495376643244
chr9	2500000	2999999	41154	-3.602820642879294
chr9	3000000	3499999	14734	-5.0847041566445
chr9	3500000	3999999	50544	-3.3063134621843338
chr9	4000000	4499999	36596	-3.77216733607817
chr9	4500000	4999999	62847	-2.9920094251046545
chr9	5000000	5499999	43097	-3.536265858170843
chr9	5500000	5999999	42805	-3.5460739784588537
chr9	6000000	6499999	99221	-2.3332078068591815
chr9	6500000	6999999	13184	-5.245065156747988
chr9	7000000	7499999	167680	-1.5762145875063942
chr9	7500000	7999999	49982	-3.3224446732181967
chr9	8000000	8499999	61513	-3.0229619662295333
chr9	8500000	8999999	90850	-2.4603667899223667
chr9	9000000	9499999	27231	-4.198603341149861
chr9	9500000	9999999	198815	-1.3304986014410776
chr9	10000000	10499999	1614	-8.275140820653426
chr9	10500000	10999999	936	-9.061200964347803
chr9	11000000	11499999	20085	-4.637734842998378
chr9	11500000	11999999	40171	-3.6376989287070205
chr9	12000000	12499999	9950	-5.651084873612834
chr9	12500000	12999999	12754	-5.292903518071552
chr9	13000000	13499999	23264	-4.4257541300116126
chr9	13500000	13999999	77219	-2.694897433142422
chr9	14000000	14499999	42258	-3.5646288158207127
chr9	14500000	14999999	119739	-2.06203208275525
chr9	15000000	15499999	73833	-2.7595875247458563
chr9	15500000	15999999	56203	-3.153206163800174
chr9	16000000	16499999	61874	-3.0145200007740534
chr9	16500000	16999999	2273	-7.781183715113359
chr9	17000000	17499999	39247	-3.6712709242764894
chr9	17500000	17999999	115452	-2.114632044047248
chr9	18000000	18499999	33827	-3.885678069225572
chr9	18500000	18999999	101201	-2.304701663652755
chr9	19000000	19499999	19312	-4.694355723176185
chr9	19500000	19999999	43761	-3.5142075982769514
chr9	20000000	20499999	309048	-0.6940942808018702
chr9	20500000	20999999	8592	-5.862787405945794
chr9	21000000	21499999	93302	-2.421945297697475
chr9	21500000	21999999	47476	-3.3966549158058927
chr9	22000000	22499999	13713	-5.188309079606016
chr9	22500000	22999999	11428	-5.451280362994835
chr9	23000000	23499999	191	-11.354136855895458
chr9	23500000	23999999	75484	-2.727682429041967
chr9	24000000	24499999	24684	-4.340277104685117
chr9	24500000	24999999	70759	-2.8209396450650206
chr9	25000000	25499999	16868	-4.889564377652073
chr9	25500000	25999999	39092	-3.6769799076217766
chr9	26000000	26499999	127994	-1.9658490271842033
chr9	26500000	26999999	100906	-2.3089132480046666
chr9	27000000	27499999	16190	-4.948750318741278
chr9	27500000	27999999	244408	-1.0326337010503754
chr9	28000000	28499999	78445	-2.672171810089457
chr9	28500000	28999999	97395	-2.3600055942955116
chr9	29000000	29499999	130087	-1.942448413254405
chr9	29500000	29999999	19477	-4.682081825032772
chr9	30000000	30499999	272720	-0.8745047049038984
chr9	30500000	30999999	49812	-3.327359966606443
chr9	31000000	31499999	15942	-4.971020670719544
chr9	31500000	31999999	34803	-3.8446416334060873
chr9	32000000	32499999	94455	-2.404226136309378
chr9	32500000	32999999	190655	-1.3909608427072329
chr9	33000000	33499999	101906	-2.2946862127952588
chr9	33500000	33999999	37482	-3.737655368644537
chr9	34000000	34499999	30668	-4.027119219425487
chr9	34500000	34999999	49077	-3.3488062423696214
chr9	35000000	35499999	172556	-1.5348605704369889
chr9	35500000	35999999	52884	-3.2410220019326146
chr9	36000000	36499999	89973	-2.4743611763859756
chr9	36500000	36999999	16215	-4.946524280588038
chr9	37000000	37499999	73091	-2.774159532331787
chr9	37500000	37999999	5785	-6.433464439936355
chr9	38000000	38499999	43123	-3.535395756751216
chr9	38500000	38999999	129472	-1.949285079372924
chr9	39000000	39499999	2262	-7.788182469941386
chr9	39500000	39999999	5410	-6.530152805217029
chr9	40000000	40499999	10892	-5.520584416887411
chr9	40500000	40999999	57089	-3.1306405128084545
chr9	41000000	41499999	90774	-2.461574172531571
chr9	41500000	41999999	3762	-7.054281550408012
chr9	42000000	42499999	5147	-6.602049616724672
chr9	42500000	42999999	3286	-7.249448918981132
chr9	43000000	43499999	22694	-4.4615423863560615
chr9	43500000	43999999	598	-9.707564009733103
chr9	44000000	44499999	5235	-6.577591862113036
chr9	44500000	44999999	279	-10.807444372102019
chr9	45000000	45499999	3113	-7.327475822462027
chr9	45500000	45999999	0	-inf
chr9	46000000	46499999	0	-inf
chr9	46500000	46999999	0	-inf
chr9	47000000	47499999	0	-inf
chr9	47500000	47999999	0	-inf
chr9	48000000	48499999	0	-inf
chr9	48500000	48999999	0	-inf
chr9	49000000	49499999	0	-inf
chr9	49500000	49999999	0	-inf
chr9	50000000	50499999	0	-inf
chr9	50500000	50999999	0	-inf
chr9	51000000	51499999	0	-inf
chr9	51500000	51999999	0	-inf
chr9	52000000	52499999	0	-inf
chr9	52500000	52999999	0	-inf
chr9	53000000	53499999	0	-inf
chr9	53500000	53999999	0	-inf
chr9	54000000	54499999	0	-inf
chr9	54500000	54999999	0	-inf
chr9	55000000	55499999	0	-inf
chr9	55500000	55999999	0	-inf
chr9	56000000	56499999	0	-inf
chr9	56500000	56999999	0	-inf
chr9	57000000	57499999	0	-inf
chr9	57500000	57999999	0	-inf
chr9	58000000	58499999	0	-inf
chr9	58500000	58999999	0	-inf
chr9	59000000	59499999	0	-inf
chr9	59500000	59999999	0	-inf
chr9	60000000	60499999	0	-inf
chr9	60500000	60999999	3160	-7.305856840866742
chr9	61000000	61499999	3549	-7.138368824870263
chr9	61500000	61999999	23693	-4.399392420657952
chr9	62000000	62499999	1203	-8.69914475675513
chr9	62500000	62999999	4590	-6.767287245630037
chr9	63000000	63499999	0	-inf
chr9	63500000	63999999	18363	-4.767051530403487
chr9	64000000	64499999	15996	-4.966142118121078
chr9	64500000	64999999	4524	-6.788182469941386
chr9	65000000	65499999	4292	-6.864131323174685
chr9	65500000	65999999	11049	-5.4999375013103124
chr9	66000000	66499999	0	-inf
chr9	66500000	66999999	25047	-4.319215489157287
chr9	67000000	67499999	2334	-7.742976838223859
chr9	67500000	67999999	3590	-7.121797555220794
chr9	68000000	68499999	56552	-3.1442752573716257
chr9	68500000	68999999	61524	-3.0227040008127553
chr9	69000000	69499999	40462	-3.6272856716143433
chr9	69500000	69999999	188860	-1.4046080340379727
chr9	70000000	70499999	10658	-5.5519165661711725
chr9	70500000	70999999	1620	-8.26978758615922
chr9	71000000	71499999	3785	-7.045488099058113
chr9	71500000	71999999	99219	-2.333236887589698
chr9	72000000	72499999	93402	-2.420399861950146
chr9	72500000	72999999	36376	-3.7808663951866675
chr9	73000000	73499999	31593	-3.9842483657261085
chr9	73500000	73999999	83164	-2.587894154153481
chr9	74000000	74499999	3192	-7.291320747708861
chr9	74500000	74999999	27620	-4.178139984785794
chr9	75000000	75499999	15015	-5.057448829486694
chr9	75500000	75999999	127127	-1.9756547383230474
chr9	76000000	76499999	3654	-7.096304765303718
chr9	76500000	76999999	100720	-2.311575021324828
chr9	77000000	77499999	532	-9.876283248430017
chr9	77500000	77999999	104679	-2.255953162016558
chr9	78000000	78499999	64573	-2.952922249503685
