chr	start	end	n_bases_covered	log2_mean_cov
chr9	57500000	57999999	0	-inf
chr9	58000000	58499999	0	-inf
chr9	58500000	58999999	0	-inf
chr9	59000000	59499999	0	-inf
chr9	59500000	59999999	0	-inf
chr9	60000000	60499999	0	-inf
chr9	60500000	60999999	1757	-8.15266720792283
chr9	61000000	61499999	284	-10.781818564426525
chr9	61500000	61999999	365	-10.419813030163828
chr9	62000000	62499999	0	-inf
chr9	62500000	62999999	0	-inf
chr9	63000000	63499999	0	-inf
chr9	63500000	63999999	410	-10.25208558442576
chr9	64000000	64499999	732	-9.415865845647165
chr9	64500000	64999999	9324	-5.744832394802341
chr9	65000000	65499999	38	-13.68363817048762
chr9	65500000	65999999	882	-9.146930838373686
chr9	66000000	66499999	0	-inf
chr9	66500000	66999999	575	-9.76414753809947
chr9	67000000	67499999	822	-9.248571100249524
chr9	67500000	67999999	283	-10.786907441099325
chr9	68000000	68499999	265	-10.881717134480645
chr9	68500000	68999999	1047	-8.899519957000399
chr9	69000000	69499999	20914	-4.5793842870133155
chr9	69500000	69999999	3467	-7.1720935627283735
chr9	70000000	70499999	1584	-8.302209063851597
chr9	70500000	70999999	272	-10.844102842680867
chr9	71000000	71499999	603	-9.695551492031122
chr9	71500000	71999999	714	-9.451785419902107
chr9	72000000	72499999	841	-9.215603693676062
chr9	72500000	72999999	1696	-8.203645229368007
chr9	73000000	73499999	7919	-5.980463138929864
chr9	73500000	73999999	6249	-6.322156059169404
chr9	74000000	74499999	284	-10.781818564426525
chr9	74500000	74999999	1077	-8.858763149386998
chr9	75000000	75499999	2429	-7.6854189092953415
chr9	75500000	75999999	996	-8.971563751863126
chr9	76000000	76499999	1508	-8.373144970662542
chr9	76500000	76999999	2667	-7.550563574380281
chr9	77000000	77499999	2906	-7.426746696298366
chr9	77500000	77999999	607	-9.686012977675524
chr9	78000000	78499999	3745	-7.060815680585094
chr9	78500000	78999999	166	-11.556526252584282
chr9	79000000	79499999	5881	-6.409719908769275
chr9	79500000	79999999	1090	-8.841453264266919
chr9	80000000	80499999	708	-9.463960133848209
chr9	80500000	80999999	1538	-8.34472589596938
chr9	81000000	81499999	44	-13.47213406529391
chr9	81500000	81999999	184	-11.408003727874194
chr9	82000000	82499999	2524	-7.630069488948658
chr9	82500000	82999999	2562	-7.60851092358956
chr9	83000000	83499999	74	-12.722112318302257
chr9	83500000	83999999	1307	-8.579522258135773
chr9	84000000	84499999	3523	-7.148976924436243
chr9	84500000	84999999	5730	-6.447246260286939
chr9	85000000	85499999	4144	-6.914757396244653
chr9	85500000	85999999	530	-9.881717134480645
chr9	86000000	86499999	2270	-7.78308910175293
chr9	86500000	86999999	1410	-8.47008623664505
chr9	87000000	87499999	3467	-7.1720935627283735
chr9	87500000	87999999	338	-10.530686247649022
chr9	88000000	88499999	9789	-5.674619911118187
chr9	88500000	88999999	1638	-8.253846042290197
chr9	89000000	89499999	3164	-7.304031799458415
chr9	89500000	89999999	2904	-7.427739945935456
chr9	90000000	90499999	1080	-8.854750086880376
chr9	90500000	90999999	825	-9.243315374798028
chr9	91000000	91499999	2619	-7.576765339580611
chr9	91500000	91999999	1563	-8.321463620931542
chr9	92000000	92499999	3463	-7.173759011733979
chr9	92500000	92999999	1282	-8.607385137312466
chr9	93000000	93499999	564	-9.792014331532414
chr9	93500000	93999999	1223	-8.67535699540382
chr9	94000000	94499999	377	-10.373144970662542
chr9	94500000	94999999	1770	-8.142032038960847
chr9	95000000	95499999	1821	-8.101050476954368
chr9	95500000	95999999	3775	-7.049304754831403
chr9	96000000	96499999	1369	-8.512658952673307
chr9	96500000	96999999	2800	-7.480354572098878
chr9	97000000	97499999	692	-9.496937456294482
chr9	97500000	97999999	4685	-6.737732351384658
chr9	98000000	98499999	1057	-8.885806022548524
chr9	98500000	98999999	927	-9.075140155305677
chr9	99000000	99499999	1389	-8.491734799949814
chr9	99500000	99999999	1104	-8.823041227153038
chr9	100000000	100499999	3492	-7.161727840301767
chr9	100500000	100999999	1432	-8.447749906666951
chr9	101000000	101499999	498	-9.971563751863126
chr9	101500000	101999999	2630	-7.570718599751542
chr9	102000000	102499999	511	-9.934386202993586
chr9	102500000	102999999	1180	-8.726994539682003
chr9	103000000	103499999	1710	-8.191785074157947
chr9	103500000	103999999	2111	-7.887854820584051
chr9	104000000	104499999	712	-9.45583225296481
chr9	104500000	104999999	1178	-8.729441860100746
chr9	105000000	105499999	9122	-5.776431229073452
chr9	105500000	105999999	550	-9.828277875519184
chr9	106000000	106499999	572	-9.771694347152817
chr9	106500000	106999999	2109	-7.889222304137515
chr9	107000000	107499999	3276	-7.253846042290198
chr9	107500000	107999999	3175	-7.299024807384316
chr9	108000000	108499999	706	-9.468041310660027
chr9	108500000	108999999	2277	-7.778647107794584
chr9	109000000	109499999	776	-9.331652841744079
chr9	109500000	109999999	1717	-8.185891359929073
chr9	110000000	110499999	4840	-6.6907743517692495
chr9	110500000	110999999	1118	-8.804861211088017
chr9	111000000	111499999	2396	-7.705153491142421
chr9	111500000	111999999	2899	-7.43022606586981
chr9	112000000	112499999	1715	-8.187572822871033
chr9	112500000	112999999	1148	-8.766658757255518
chr9	113000000	113499999	367	-10.411929431087994
chr9	113500000	113999999	460	-10.086075632986832
chr9	114000000	114499999	634	-9.6232266537918
chr9	114500000	114999999	2284	-7.774218748568364
chr9	115000000	115499999	10943	-5.513845000273151
chr9	115500000	115999999	1105	-8.821735029652412
chr9	116000000	116499999	5430	-6.524829201239483
chr9	116500000	116999999	8654	-5.852414278509316
chr9	117000000	117499999	2240	-7.80228266698624
chr9	117500000	117999999	5137	-6.604855325584247
chr9	118000000	118499999	3187	-7.293582380153354
chr9	118500000	118999999	1027	-8.927345217613011
chr9	119000000	119499999	2674	-7.546781933837854
chr9	119500000	119999999	1406	-8.474184804858671
chr9	120000000	120499999	272	-10.844102842680867
chr9	120500000	120999999	1820	-8.101842948845148
chr9	121000000	121499999	76	-12.68363817048762
chr9	121500000	121999999	900	-9.11778449271417
chr9	122000000	122499999	1328	-8.556526252584282
chr9	122500000	122999999	1271	-8.619817368926247
chr9	123000000	123499999	2360	-7.7269945396820034
chr9	123500000	123999999	396	-10.302209063851597
chr9	124000000	124499999	1762	-8.148567475010793
chr9	124500000	124999999	338	-10.530686247649022
chr9	125000000	125499999	786	-9.3131801816726
chr9	125500000	125999999	3780	-7.047395164822772
chr9	126000000	126499999	660	-9.565243469685392
chr9	126500000	126999999	281	-10.797139363710281
chr9	127000000	127499999	1255	-8.638094035093072
chr9	127500000	127999999	2004	-7.962898890735999
chr9	128000000	128499999	3733	-7.065445890628137
chr9	128500000	128999999	1537	-8.345664234240436
chr9	129000000	129499999	2519	-7.632930277196966
chr9	129500000	129999999	995	-8.973012968500196
chr9	130000000	130499999	578	-9.756640001430528
chr9	130500000	130999999	2248	-7.797139363710281
chr9	131000000	131499999	1336	-8.547861391457154
chr9	131500000	131999999	963	-9.020173696087747
chr9	132000000	132499999	8263	-5.919115731505628
chr9	132500000	132999999	1100	-8.828277875519184
chr9	133000000	133499999	1004	-8.960022129980436
chr9	133500000	133999999	1331	-8.553270828019315
chr9	134000000	134499999	637	-9.616416121674906
chr9	134500000	134999999	1658	-8.236337392435457
chr9	135000000	135499999	2168	-7.849416642577335
chr9	135500000	135999999	38	-13.68363817048762
chr9	136000000	136499999	1115	-8.80873768912354
chr9	136500000	136999999	568	-9.781818564426525
chr9	137000000	137499999	321	-10.605136196808903
chr9	137500000	137999999	10421	-5.584359578990086
chr9	138000000	138499999	778	-9.327939338945015
chr9	138000000	138394716	778	-8.986829130193684
chr10	0	499999	3706	-7.075918517903941
chr10	500000	999999	1596	-8.29132074770886
chr10	1000000	1499999	674	-9.534960902749349
chr10	1500000	1999999	10601	-5.559652942707102
chr10	2000000	2499999	4258	-6.875605449478913
chr10	2500000	2999999	6180	-6.3381745611394695
chr10	3000000	3499999	2109	-7.889222304137515
chr10	3500000	3999999	1677	-8.219898710366861
chr10	4000000	4499999	78	-12.646163465068959
chr10	4500000	4999999	396	-10.302209063851597
chr10	5000000	5499999	784	-9.316855839815998
chr10	5500000	5999999	4785	-6.707262474557819
chr10	6000000	6499999	2969	-7.3958043059445515
chr10	6500000	6999999	824	-9.24506515674799
chr10	7000000	7499999	4711	-6.7297480672632854
chr10	7500000	7999999	4411	-6.82467563883899
chr10	8000000	8499999	11763	-5.409597256693461
chr10	8500000	8999999	7812	-6.000089450044415
chr10	9000000	9499999	3686	-7.083725328300494
chr10	9500000	9999999	506	-9.948572109236897
chr10	10000000	10499999	8643	-5.854249238050181
chr10	10500000	10999999	269	-10.860103321374583
chr10	11000000	11499999	2817	-7.4716218355562765
chr10	11500000	11999999	1130	-8.789458626628656
chr10	12000000	12499999	165	-11.565243469685392
chr10	12500000	12999999	3547	-7.139182068996019
chr10	13000000	13499999	1028	-8.925941134737329
chr10	13500000	13999999	3448	-7.180021624842109
chr10	14000000	14499999	3395	-7.202369824799113
chr10	14500000	14999999	669	-9.545703283289747
chr10	15000000	15499999	4877	-6.679787426895339
chr10	15500000	15999999	1074	-8.862787405945795
chr10	16000000	16499999	1278	-8.611893562984212
chr10	16500000	16999999	668	-9.547861391457154
chr10	17000000	17499999	1916	-8.027683838195026
chr10	17500000	17999999	3290	-7.247693815308603
chr10	18000000	18499999	6145	-6.346368388671183
chr10	18500000	18999999	1732	-8.173342469204481
chr10	19000000	19499999	1220	-8.67890025148096
chr10	19500000	19999999	4388	-6.832217873528014
chr10	20000000	20499999	449	-10.12099404919006
chr10	20500000	20999999	3227	-7.275587821444264
chr10	21000000	21499999	464	-10.073584688803635
chr10	21500000	21999999	1518	-8.363609608515741
chr10	22000000	22499999	951	-9.038264153070644
chr10	22500000	22999999	3294	-7.245940844204852
chr10	23000000	23499999	960	-9.024675088322688
chr10	23500000	23999999	561	-9.799708723322414
chr10	24000000	24499999	2468	-7.662439004781789
chr10	24500000	24999999	433	-10.173342469204481
chr10	25000000	25499999	1493	-8.387567233796666
chr10	25500000	25999999	5408	-6.530686247649022
chr10	26000000	26499999	1264	-8.627784935754104
chr10	26500000	26999999	2747	-7.507924488855351
chr10	27000000	27499999	5146	-6.602329942197407
chr10	27500000	27999999	1860	-8.070478777935813
chr10	28000000	28499999	378	-10.369323259710134
chr10	28500000	28999999	166	-11.556526252584282
chr10	29000000	29499999	5418	-6.528021005729192
chr10	29500000	29999999	805	-9.278720710929228
chr10	30000000	30499999	2783	-7.4891404905996
chr10	30500000	30999999	2790	-7.485516277214657
chr10	31000000	31499999	880	-9.150205970406548
chr10	31500000	31999999	5465	-6.51555990337194
chr10	32000000	32499999	969	-9.011212828516125
chr10	32500000	32999999	473	-10.045869310591812
chr10	33000000	33499999	2342	-7.738040323429992
chr10	33500000	33999999	1147	-8.767916007915382
chr10	34000000	34499999	1669	-8.226797444568609
chr10	34500000	34999999	2337	-7.741123665148382
chr10	35000000	35499999	5444	-6.521114332427212
chr10	35500000	35999999	1342	-8.541396727731023
chr10	36000000	36499999	6513	-6.262459172594906
chr10	36500000	36999999	2141	-7.867496603545698
chr10	37000000	37499999	1602	-8.285907251522497
chr10	37500000	37999999	1031	-8.921737066563098
chr10	38000000	38499999	1505	-8.376017912284142
chr10	38500000	38999999	6485	-6.2686748247921456
chr10	39000000	39499999	3251	-7.264897843240851
chr10	39500000	39999999	569	-9.779280841624624
chr10	40000000	40499999	0	-inf
chr10	40500000	40999999	0	-inf
chr10	41000000	41499999	374	-10.38467122404357
chr10	41500000	41999999	1739	-8.167523466624619
chr10	42000000	42499999	21911	-4.512197975137206
chr10	42500000	42999999	2538	-7.622089330090101
chr10	43000000	43499999	1594	-8.293129769940736
chr10	43500000	43999999	4417	-6.822714566891054
chr10	44000000	44499999	1446	-8.433713846980089
chr10	44500000	44999999	3272	-7.255608650989458
chr10	45000000	45499999	637	-9.616416121674906
chr10	45500000	45999999	402	-10.280513992752278
chr10	46000000	46499999	792	-9.302209063851597
chr10	46500000	46999999	3197	-7.289062655150687
chr10	47000000	47499999	2314	-7.755392534823717
chr10	47500000	47999999	344	-10.50530092922911
chr10	48000000	48499999	1112	-8.8126246112077
chr10	48500000	48999999	751	-9.378896586416936
chr10	49000000	49499999	6424	-6.282309506413893
chr10	49500000	49999999	3662	-7.09314960813387
chr10	50000000	50499999	693	-9.494854141793994
chr10	50500000	50999999	416	-10.231125965790115
chr10	51000000	51499999	525	-9.895392071377723
chr10	51500000	51999999	328	-10.574013679313124
chr10	52000000	52499999	3321	-7.234163676428499
chr10	52500000	52999999	4884	-6.677718198943804
chr10	53000000	53499999	782	-9.320540886623855
chr10	53500000	53999999	2073	-7.914061282821792
chr10	54000000	54499999	3449	-7.179603270470354
chr10	54500000	54999999	12174	-5.360050033453391
chr10	55000000	55499999	14574	-5.1004564085741855
chr10	55500000	55999999	515	-9.923137061860626
chr10	56000000	56499999	1053	-8.89127596290549
chr10	56500000	56999999	2493	-7.647898516439706
chr10	57000000	57499999	1434	-8.445736375229302
chr10	57500000	57999999	2188	-7.83616866113865
chr10	58000000	58499999	1434	-8.445736375229302
chr10	58500000	58999999	488	-10.000828346368321
chr10	59000000	59499999	8039	-5.958765348706728
chr10	59500000	59999999	2418	-7.691967154682083
chr10	60000000	60499999	774	-9.335375927786796
chr10	60500000	60999999	386	-10.339108646663126
chr10	61000000	61499999	146	-11.74174112505119
chr10	61500000	61999999	1885	-8.05121687577518
chr10	62000000	62499999	1610	-8.278720710929228
chr10	62500000	62999999	6568	-6.2503272721534024
chr10	63000000	63499999	492	-9.989051178591968
chr10	63500000	63999999	1071	-8.866822919180951
chr10	64000000	64499999	1796	-8.12099404919006
chr10	64500000	64999999	596	-9.712397163469046
chr10	65000000	65499999	1451	-8.428733879864462
chr10	65500000	65999999	589	-9.729441860100746
chr10	66000000	66499999	126	-11.95428576043129
chr10	66500000	66999999	859	-9.185051362792743
chr10	67000000	67499999	2032	-7.942880997159041
chr10	67500000	67999999	276	-10.823041227153038
chr10	68000000	68499999	572	-9.771694347152817
chr10	68500000	68999999	436	-10.16338135915428
chr10	69000000	69499999	2202	-7.826966930366837
chr10	69500000	69999999	1283	-8.606260228841524
chr10	70000000	70499999	1254	-8.639244051129168
chr10	70500000	70999999	7839	-5.99511177389003
chr10	71000000	71499999	1430	-8.449766252265455
chr10	71500000	71999999	7618	-6.036369111367867
chr10	72000000	72499999	377	-10.373144970662542
chr10	72500000	72999999	148	-11.722112318302257
chr10	73000000	73499999	28257	-4.145244999179383
chr10	73500000	73999999	2510	-7.638094035093072
chr10	74000000	74499999	320	-10.609637589043844
chr10	74500000	74999999	1041	-8.90781133063179
chr10	75000000	75499999	671	-9.541396727731023
chr10	75500000	75999999	756	-9.369323259710134
chr10	76000000	76499999	1157	-8.755392534823716
chr10	76500000	76999999	759	-9.363609608515741
chr10	77000000	77499999	878	-9.15348855439585
chr10	77500000	77999999	3018	-7.372188593404523
chr10	78000000	78499999	2006	-7.961459793319026
chr10	78500000	78999999	618	-9.660102656026833
chr10	79000000	79499999	202	-11.273354201179412
chr10	79500000	79999999	658	-9.569621910195966
chr10	80000000	80499999	0	-inf
chr10	80500000	80999999	1396	-8.484482457721555
chr10	81000000	81499999	2437	-7.680675148207866
chr10	81500000	81999999	4507	-6.793613949215848
chr10	82000000	82499999	433	-10.173342469204481
chr10	82500000	82999999	297	-10.717246563130441
chr10	83000000	83499999	1185	-8.720894340145586
chr10	83500000	83999999	1487	-8.393376751878789
chr10	84000000	84499999	9252	-5.756016133295017
chr10	84500000	84999999	1300	-8.58726977601539
chr10	85000000	85499999	2090	-7.902278456962962
chr10	85500000	85999999	280	-10.80228266698624
chr10	86000000	86499999	563	-9.794574571850978
chr10	86500000	86999999	1290	-8.59841033362059
chr10	87000000	87499999	0	-inf
chr10	87500000	87999999	3685	-7.084116779948775
chr10	88000000	88499999	845	-9.20875815276166
chr10	88500000	88999999	2026	-7.9471472251300685
chr10	89000000	89499999	6447	-6.2771534157822675
chr10	89500000	89999999	844	-9.210466495224022
chr10	90000000	90499999	3187	-7.293582380153354
chr10	90500000	90999999	2446	-7.6753569954038205
chr10	91000000	91499999	3986	-6.970839689092149
chr10	91500000	91999999	8376	-5.899519957000399
chr10	92000000	92499999	3581	-7.125418880610683
chr10	92500000	92999999	666	-9.552187316859944
chr10	93000000	93499999	1422	-8.457859934311792
chr10	93500000	93999999	2944	-7.408003727874194
chr10	94000000	94499999	9297	-5.749016143623835
chr10	94500000	94999999	1456	-8.423771043732511
chr10	95000000	95499999	4316	-6.8560865344431905
chr10	95500000	95999999	1937	-8.011957445327953
chr10	96000000	96499999	1316	-8.569621910195966
chr10	96500000	96999999	4372	-6.837487998259302
chr10	97000000	97499999	1916	-8.027683838195026
chr10	97500000	97999999	11335	-5.463068913303059
chr10	98000000	98499999	978	-8.997875028978973
chr10	98500000	98999999	3356	-7.219038683491384
chr10	99000000	99499999	2942	-7.408984152676377
chr10	99500000	99999999	5022	-6.637519370659707
chr10	100000000	100499999	2123	-7.879677028025829
chr10	100500000	100999999	568	-9.781818564426525
chr10	101000000	101499999	2128	-7.876283248430018
chr10	101500000	101999999	3973	-6.975552605843108
chr10	102000000	102499999	1295	-8.592829301357291
chr10	102500000	102999999	1034	-8.917545213616272
chr10	103000000	103499999	25234	-4.308484389278084
chr10	103500000	103999999	1562	-8.322386945789228
chr10	104000000	104499999	1921	-8.02392388026568
chr10	104500000	104999999	1704	-8.196856063705368
chr10	105000000	105499999	2087	-7.904350798771372
chr10	105500000	105999999	573	-9.769174355174302
chr10	106000000	106499999	9575	-5.706508912231525
chr10	106500000	106999999	4055	-6.946079484826572
chr10	107000000	107499999	4499	-6.796177032352161
chr10	107500000	107999999	2710	-7.527488547689973
chr10	108000000	108499999	2985	-7.388050467779039
chr10	108500000	108999999	3034	-7.364560313684174
chr10	109000000	109499999	16289	-4.939955266468254
chr10	109500000	109999999	3308	-7.239822164759932
chr10	110000000	110499999	533	-9.873573961172031
chr10	110500000	110999999	3606	-7.115382002498865
chr10	111000000	111499999	40	-13.609637589043844
chr10	111500000	111999999	892	-9.130665784010903
chr10	112000000	112499999	5977	-6.386359856505601
chr10	112500000	112999999	4588	-6.767916007915382
chr10	113000000	113499999	612	-9.674177841238555
chr10	113500000	113999999	2366	-7.723331325591419
chr10	114000000	114499999	609	-9.681267266024875
chr10	114500000	114999999	1035	-8.91615063154452
chr10	115000000	115499999	1327	-8.557613028561013
chr10	115500000	115999999	2872	-7.4437256501081555
chr10	116000000	116499999	2918	-7.420801516013316
chr10	116500000	116999999	3779	-7.047776880671245
chr10	117000000	117499999	1998	-7.967224816138788
chr10	117500000	117999999	4896	-6.6741778412385555
chr10	118000000	118499999	1866	-8.065832413079448
chr10	118500000	118999999	2583	-7.596733755813207
chr10	119000000	119499999	270	-10.854750086880376
chr10	119500000	119999999	4191	-6.898486877800588
chr10	120000000	120499999	1066	-8.873573961172031
chr10	120500000	120999999	244	-11.000828346368321
chr10	121000000	121499999	2824	-7.468041310660027
chr10	121500000	121999999	711	-9.457859934311792
chr10	122000000	122499999	675	-9.532821991993014
chr10	122500000	122999999	2231	-7.808090885687066
chr10	123000000	123499999	422	-10.210466495224022
chr10	123500000	123999999	1988	-7.974463642368921
chr10	124000000	124499999	1780	-8.133904158077447
chr10	124500000	124999999	1251	-8.642699609765387
chr10	125000000	125499999	2851	-7.454313359993254
chr10	125500000	125999999	1198	-8.705153491142422
chr10	126000000	126499999	612	-9.674177841238555
chr10	126500000	126999999	4224	-6.887171564572753
chr10	127000000	127499999	2193	-7.832875587257614
chr10	127500000	127999999	3343	-7.224638044313804
chr10	128000000	128499999	803	-9.282309506413892
chr10	128500000	128999999	26456	-4.240258353740092
chr10	129000000	129499999	690	-9.501113132265676
chr10	129500000	129999999	116	-12.073584688803635
chr10	130000000	130499999	196	-11.316855839815998
chr10	130500000	130999999	3232	-7.273354201179412
chr10	131000000	131499999	617	-9.662439004781788
chr10	131500000	131999999	1594	-8.293129769940736
chr10	132000000	132499999	255	-10.937212247072349
chr10	132500000	132999999	3156	-7.307684193917749
chr10	133000000	133499999	1409	-8.47110978762157
chr10	133500000	133999999	1024	-8.931565683931208
chr10	133500000	133797421	1024	-8.182146989770176
chr11	0	499999	1472	-8.408003727874194
chr11	500000	999999	715	-9.449766252265455
chr11	1000000	1499999	422	-10.210466495224022
chr11	1500000	1999999	1535	-8.347542743673666
chr11	2000000	2499999	1278	-8.611893562984212
chr11	2500000	2999999	431	-10.180021624842109
chr11	3000000	3499999	854	-9.193473424310717
chr11	3500000	3999999	1296	-8.591715681046582
chr11	4000000	4499999	1334	-8.550022732746623
chr11	4500000	4999999	3999	-6.966142118121078
chr11	5000000	5499999	688	-9.50530092922911
chr11	5500000	5999999	661	-9.563059222423515
chr11	6000000	6499999	1883	-8.052748399316979
chr11	6500000	6999999	611	-9.676537114112477
chr11	7000000	7499999	1491	-8.389501141647765
chr11	7500000	7999999	76	-12.68363817048762
chr11	8000000	8499999	3474	-7.169183645220814
chr11	8500000	8999999	5432	-6.524297919686475
chr11	9000000	9499999	4919	-6.667416344207878
chr11	9500000	9999999	352	-10.47213406529391
chr11	10000000	10499999	4609	-6.7613276315945585
chr11	10500000	10999999	930	-9.070478777935813
chr11	11000000	11499999	3970	-6.976642391900887
chr11	11500000	11999999	977	-8.999350931962821
chr11	12000000	12499999	4731	-6.72363623841954
chr11	12500000	12999999	310	-10.65544127865697
chr11	13000000	13499999	2683	-7.541934344670686
chr11	13500000	13999999	83	-12.556526252584282
chr11	14000000	14499999	2578	-7.599529135569556
chr11	14500000	14999999	678	-9.526424220794864
chr11	15000000	15499999	1260	-8.632357665543928
chr11	15500000	15999999	977	-8.999350931962821
chr11	16000000	16499999	3538	-7.142847351240748
chr11	16500000	16999999	2491	-7.64905637769037
chr11	17000000	17499999	2500	-7.643853304381758
chr11	17500000	17999999	510	-9.937212247072349
chr11	18000000	18499999	5104	-6.614153070166338
chr11	18500000	18999999	4458	-6.809384782671454
chr11	19000000	19499999	6357	-6.297435310837881
chr11	19500000	19999999	1140	-8.776747574879103
chr11	20000000	20499999	629	-9.634649477051918
chr11	20500000	20999999	204	-11.25914034195971
chr11	21000000	21499999	2527	-7.628355734986432
chr11	21500000	21999999	2510	-7.638094035093072
chr11	22000000	22499999	44	-13.47213406529391
chr11	22500000	22999999	905	-9.109791701960638
chr11	23000000	23499999	7586	-6.0424420276369695
chr11	23500000	23999999	2050	-7.930157489538399
chr11	24000000	24499999	541	-9.852080900104392
chr11	24500000	24999999	968	-9.012702446656613
chr11	25000000	25499999	1520	-8.361710075600259
chr11	25500000	25999999	38	-13.68363817048762
chr11	26000000	26499999	4800	-6.702746993435326
chr11	26500000	26999999	4236	-6.88307880993887
chr11	27000000	27499999	1898	-8.041301406910097
chr11	27500000	27999999	6179	-6.338408025828205
chr11	28000000	28499999	666	-9.552187316859944
chr11	28500000	28999999	4687	-6.737116604452183
chr11	29000000	29499999	38	-13.68363817048762
chr11	29500000	29999999	9016	-5.793293883758986
chr11	30000000	30499999	1104	-8.823041227153038
chr11	30500000	30999999	214	-11.19009869753006
chr11	31000000	31499999	1603	-8.285006973776659
chr11	31500000	31999999	613	-9.671822420240426
chr11	32000000	32499999	960	-9.024675088322688
chr11	32500000	32999999	346	-10.496937456294482
chr11	33000000	33499999	2828	-7.465999279121808
chr11	33500000	33999999	1220	-8.67890025148096
chr11	34000000	34499999	4029	-6.9553595937826085
chr11	34500000	34999999	853	-9.195163752612917
chr11	35000000	35499999	4173	-6.9046964786678116
chr11	35500000	35999999	4595	-6.76571653775481
chr11	36000000	36499999	1490	-8.390469068581682
chr11	36500000	36999999	150	-11.702746993435326
chr11	37000000	37499999	321	-10.605136196808903
chr11	37500000	37999999	981	-8.993456357711969
chr11	38000000	38499999	3870	-7.013447832899434
chr11	38500000	38999999	2857	-7.451280362994835
chr11	39000000	39499999	5866	-6.413404328174251
chr11	39500000	39999999	1427	-8.452796064455443
chr11	40000000	40499999	629	-9.634649477051918
chr11	40500000	40999999	5412	-6.52961955995467
chr11	41000000	41499999	772	-9.339108646663126
chr11	41500000	41999999	1098	-8.830903344926009
chr11	42000000	42499999	515	-9.923137061860626
chr11	42500000	42999999	474	-10.042822435032948
chr11	43000000	43499999	1923	-8.02242263659131
chr11	43500000	43999999	1864	-8.067379539276926
chr11	44000000	44499999	326	-10.582837529700129
chr11	44500000	44999999	233	-11.067379539276926
chr11	45000000	45499999	1257	-8.6357967495107
chr11	45500000	45999999	1513	-8.36836941171447
chr11	46000000	46499999	620	-9.65544127865697
chr11	46500000	46999999	710	-9.459890469539163
chr11	47000000	47499999	42	-13.539248261152446
chr11	47500000	47999999	1379	-8.502158942417227
chr11	48000000	48499999	1175	-8.733120642478845
chr11	48500000	48999999	10329	-5.597152717640135
chr11	49000000	49499999	800	-9.287709494156482
chr11	49500000	49999999	122	-12.000828346368321
chr11	50000000	50499999	702	-9.476238463626647
chr11	50500000	50999999	0	-inf
chr11	51000000	51499999	277	-10.817823517882019
chr11	51500000	51999999	0	-inf
chr11	52000000	52499999	0	-inf
chr11	52500000	52999999	755	-9.371232849718766
chr11	53000000	53499999	0	-inf
chr11	53500000	53999999	0	-inf
chr11	54000000	54499999	0	-inf
chr11	54500000	54999999	1163	-8.747930302457988
chr11	55000000	55499999	647	-9.5939437819387
chr11	55500000	55999999	1429	-8.450775482835391
chr11	56000000	56499999	1675	-8.22162030369871
chr11	56500000	56999999	1526	-8.356026437096677
chr11	57000000	57499999	881	-9.148567475010793
chr11	57500000	57999999	4687	-6.737116604452183
chr11	58000000	58499999	2592	-7.5917156810465825
chr11	58500000	58999999	2951	-7.4045774784992
chr11	59000000	59499999	380	-10.361710075600259
chr11	59500000	59999999	2048	-7.931565683931207
chr11	60000000	60499999	911	-9.100258440129156
chr11	60500000	60999999	1875	-8.058890803660601
chr11	61000000	61499999	2545	-7.618115742968149
chr11	61500000	61999999	1182	-8.724551363753674
chr11	62000000	62499999	1687	-8.211321425643641
chr11	62500000	62999999	1592	-8.294941063387558
chr11	63000000	63499999	4481	-6.801960672778701
chr11	63500000	63999999	2272	-7.7818185644265245
chr11	64000000	64499999	1058	-8.884441771817182
chr11	64500000	64999999	2293	-7.768545044350414
chr11	65000000	65499999	1558	-8.326086165869537
chr11	65500000	65999999	3855	-7.01905053912881
chr11	66000000	66499999	3635	-7.10382603512425
chr11	66500000	66999999	8290	-5.914409297548095
chr11	67000000	67499999	1584	-8.302209063851597
chr11	67500000	67999999	2261	-7.788820407179678
chr11	68000000	68499999	542	-9.849416642577335
chr11	68500000	68999999	1090	-8.841453264266919
chr11	69000000	69499999	1128	-8.792014331532414
chr11	69500000	69999999	2147	-7.863459208072434
chr11	70000000	70499999	1076	-8.860103321374583
chr11	70500000	70999999	867	-9.171677500709372
chr11	71000000	71499999	2791	-7.48499927486514
chr11	71500000	71999999	896	-9.124210761873602
chr11	72000000	72499999	2027	-7.946435310464308
chr11	72500000	72999999	770	-9.342851048348944
chr11	73000000	73499999	1088	-8.844102842680867
chr11	73500000	73999999	2088	-7.903659687361323
chr11	74000000	74499999	1475	-8.405066444794642
chr11	74500000	74999999	1775	-8.1379623746518
chr11	75000000	75499999	458	-10.092361895834262
chr11	75500000	75999999	3915	-6.996769091752804
chr11	76000000	76499999	1491	-8.389501141647765
chr11	76500000	76999999	6344	-6.300388628227228
chr11	77000000	77499999	4784	-6.707564009733102
chr11	77500000	77999999	765	-9.352249746351193
chr11	78000000	78499999	1399	-8.481385436766454
chr11	78500000	78999999	715	-9.449766252265455
chr11	79000000	79499999	4648	-6.749171330526678
chr11	79500000	79999999	7214	-6.114981976143636
chr11	80000000	80499999	254	-10.94288099715904
chr11	80500000	80999999	8548	-5.870194491271396
chr11	81000000	81499999	10200	-5.615284152184986
